prospect_id,start_date,acquisition_channel,country,age_group,device,product_interest,reached_step_1,reached_step_2,reached_step_3,reached_step_4,reached_step_5,reached_step_6,time_step1_min,time_step2_min,time_step3_min,time_step4_min,time_step5_min,completed_onboarding,last_step_reached,dropout_reason,acquisition_cost_eur,transactions_90d,avg_balance_90d_eur,product_upsell_90d,nps_score
PROS-06918,2024-11-04,Affiliate,Netherlands,18-24,Mobile,Current Account,1,1,1,1,0,0,5.3,1.6,12.8,8.0,0.0,0,Step 4: KYC Document Upload,Changed mind,62.92,0,0.0,0,0
PROS-06919,2024-09-22,Paid Social,Belgium,45-54,Mobile,Current Account,1,1,1,0,0,0,2.2,2.5,6.2,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,84.75,0,0.0,0,0
PROS-06920,2024-09-20,Organic Search,Spain,18-24,Desktop,Investment Account,1,1,0,0,0,0,4.0,4.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Unknown,37.38,0,0.0,0,0
PROS-06921,2024-06-13,Affiliate,Germany,25-34,Mobile,Investment Account,1,1,0,0,0,0,5.6,3.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Session timeout,71.04,0,0.0,0,0
PROS-06922,2024-06-24,Paid Social,Belgium,35-44,Desktop,Current Account,1,1,0,0,0,0,3.1,3.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Technical error,75.4,0,0.0,0,0
PROS-06923,2024-04-15,Paid Social,Spain,25-34,Mobile,Business Account,1,1,1,0,0,0,13.1,2.5,7.7,0.0,0.0,0,Step 3: Personal Details Form,Form too long,77.91,0,0.0,0,0
PROS-06924,2024-10-18,Organic Search,Netherlands,18-24,Mobile,Investment Account,1,1,1,0,0,0,6.8,1.1,2.6,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,53.91,0,0.0,0,0
PROS-06925,2024-10-16,Organic Search,Spain,25-34,Desktop,Investment Account,1,1,1,0,0,0,4.5,3.5,4.3,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,55.66,0,0.0,0,0
PROS-06926,2024-12-13,Branch Walk-in,Belgium,45-54,Mobile,Current Account,1,1,1,1,1,1,1.1,1.4,16.2,13.9,4.4,1,Step 6: First Transaction,Completed,200.0,16,3812.42,0,7
PROS-06927,2024-02-26,Referral Program,Germany,35-44,Mobile,Current Account,1,1,1,0,0,0,9.1,4.8,5.6,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,27.13,0,0.0,0,0
PROS-06928,2024-09-19,Affiliate,Belgium,45-54,Mobile,Savings Account,1,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,57.31,0,0.0,0,0
PROS-06929,2024-06-18,Referral Program,Netherlands,18-24,Mobile,Current Account,1,1,1,1,1,1,20.1,2.7,5.7,2.8,3.1,1,Step 6: First Transaction,Completed,19.07,14,100.0,0,8
PROS-06930,2024-06-16,Organic Search,Germany,35-44,Desktop,Savings Account,1,1,1,1,1,0,6.1,1.9,5.0,7.6,8.7,0,Step 5: Identity Verification,Technical error,52.79,0,0.0,0,0
PROS-06931,2024-07-05,Branch Walk-in,France,25-34,Desktop,Current Account,1,1,1,1,1,1,9.7,2.4,1.1,20.8,3.3,1,Step 6: First Transaction,Completed,200.0,20,2989.13,0,7
PROS-06932,2024-09-12,Paid Social,Belgium,18-24,Desktop,Business Account,1,1,1,1,1,0,1.4,7.6,7.3,27.7,1.9,0,Step 5: Identity Verification,Verification delay,85.66,0,0.0,0,0
PROS-06933,2024-09-29,Organic Search,Netherlands,18-24,Mobile,Current Account,1,1,1,1,1,0,3.7,10.5,11.2,26.1,1.8,0,Step 5: Identity Verification,Form too long,58.59,0,0.0,0,0
PROS-06934,2024-08-21,Direct,Spain,25-34,Mobile,Current Account,1,0,0,0,0,0,5.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,23.77,0,0.0,0,0
PROS-06935,2024-12-18,Referral Program,Belgium,18-24,Desktop,Current Account,1,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Verification delay,27.03,0,0.0,0,0
PROS-06936,2024-07-27,Paid Social,Spain,25-34,Mobile,Current Account,1,0,0,0,0,0,3.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Session timeout,80.47,0,0.0,0,0
PROS-06937,2024-02-26,Paid Social,Spain,18-24,Mobile,Business Account,1,1,1,0,0,0,0.5,4.2,2.3,0.0,0.0,0,Step 3: Personal Details Form,Session timeout,93.08,0,0.0,0,0
PROS-06938,2024-12-15,Referral Program,Netherlands,35-44,Mobile,Current Account,1,1,1,1,1,0,4.2,3.6,2.6,30.6,2.5,0,Step 5: Identity Verification,Changed mind,17.68,0,0.0,0,0
PROS-06939,2024-06-17,Branch Walk-in,Germany,45-54,Desktop,Savings Account,1,1,1,1,0,0,3.3,1.0,10.8,40.0,0.0,0,Step 4: KYC Document Upload,Missing document,198.05,0,0.0,0,0
PROS-06940,2024-11-25,Organic Search,Netherlands,18-24,Mobile,Current Account,1,1,0,0,0,0,11.9,3.1,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,39.6,0,0.0,0,0
PROS-06941,2024-03-18,Affiliate,Netherlands,25-34,Desktop,Current Account,1,0,0,0,0,0,4.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Session timeout,43.82,0,0.0,0,0
PROS-06942,2024-03-07,Direct,Netherlands,25-34,Mobile,Current Account,1,1,1,1,1,1,12.7,8.4,1.2,6.5,1.7,1,Step 6: First Transaction,Completed,20.02,18,100.0,0,5
PROS-06943,2024-11-21,Paid Social,France,25-34,Desktop,Business Account,1,1,1,1,1,1,14.0,6.0,5.6,8.4,3.9,1,Step 6: First Transaction,Completed,95.52,17,2455.88,0,7
PROS-06944,2024-02-22,Organic Search,Spain,35-44,Mobile,Savings Account,1,1,0,0,0,0,8.4,2.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,46.97,0,0.0,0,0
PROS-06945,2024-05-03,Organic Search,France,25-34,Tablet,Current Account,1,1,0,0,0,0,4.7,3.3,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,43.31,0,0.0,0,0
PROS-06946,2024-11-12,Direct,Germany,25-34,Mobile,Current Account,1,1,1,1,1,1,8.7,7.0,4.1,14.3,2.0,1,Step 6: First Transaction,Completed,24.04,15,100.0,0,9
PROS-06947,2024-09-11,Referral Program,Netherlands,18-24,Mobile,Current Account,1,1,1,0,0,0,5.7,5.4,4.3,0.0,0.0,0,Step 3: Personal Details Form,Session timeout,30.88,0,0.0,0,0
PROS-06948,2024-01-27,Branch Walk-in,Belgium,35-44,Mobile,Savings Account,1,1,1,1,1,1,7.2,3.1,24.5,15.1,2.1,1,Step 6: First Transaction,Completed,200.0,11,789.58,0,10
PROS-06949,2024-11-17,Organic Search,Germany,18-24,Tablet,Savings Account,1,1,1,1,1,0,1.3,4.7,12.0,40.0,2.3,0,Step 5: Identity Verification,Form too long,58.81,0,0.0,0,0
PROS-06950,2024-12-17,Direct,Spain,35-44,Desktop,Current Account,1,1,1,1,0,0,2.9,1.2,17.9,4.8,0.0,0,Step 4: KYC Document Upload,KYC document rejected,20.2,0,0.0,0,0
PROS-06951,2024-11-29,Paid Social,Netherlands,18-24,Mobile,Current Account,1,1,1,0,0,0,18.8,1.9,2.4,0.0,0.0,0,Step 3: Personal Details Form,Unknown,83.02,0,0.0,0,0
PROS-06952,2024-12-23,Branch Walk-in,France,25-34,Mobile,Investment Account,1,0,0,0,0,0,3.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,186.79,0,0.0,0,0
PROS-06953,2024-11-18,Paid Social,Germany,25-34,Desktop,Investment Account,1,0,0,0,0,0,9.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,73.68,0,0.0,0,0
PROS-06954,2024-12-25,Paid Social,Netherlands,55+,Desktop,Savings Account,1,1,1,1,1,1,7.7,2.7,6.7,12.0,5.8,1,Step 6: First Transaction,Completed,82.36,16,100.0,0,2
PROS-06955,2024-05-04,Referral Program,Germany,18-24,Desktop,Current Account,1,1,1,1,1,0,5.8,5.7,6.2,11.6,3.0,0,Step 5: Identity Verification,Changed mind,20.42,0,0.0,0,0
PROS-06956,2024-09-15,Paid Social,Netherlands,45-54,Tablet,Current Account,1,1,1,0,0,0,1.5,1.8,4.1,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,97.98,0,0.0,0,0
PROS-06957,2024-11-06,Direct,Belgium,45-54,Mobile,Business Account,1,1,1,1,1,1,5.7,3.0,5.8,1.2,3.1,1,Step 6: First Transaction,Completed,11.41,17,3208.37,0,4
PROS-06958,2024-05-20,Paid Social,Netherlands,18-24,Mobile,Business Account,1,1,1,0,0,0,3.4,1.5,11.8,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,90.87,0,0.0,0,0
PROS-06959,2024-01-09,Direct,France,25-34,Tablet,Current Account,1,1,0,0,0,0,6.3,0.8,0.0,0.0,0.0,0,Step 2: Account Type Selection,Competitor offer,15.08,0,0.0,0,0
PROS-06960,2024-04-26,Organic Search,Netherlands,55+,Mobile,Investment Account,1,1,1,1,1,1,15.3,2.5,7.4,11.7,2.5,1,Step 6: First Transaction,Completed,56.56,15,1446.13,0,8
PROS-06961,2024-11-24,Direct,Germany,35-44,Mobile,Savings Account,1,1,1,1,1,1,7.3,2.6,9.2,16.3,2.2,1,Step 6: First Transaction,Completed,19.57,21,584.11,0,9
PROS-06962,2024-09-11,Direct,Spain,45-54,Mobile,Savings Account,1,1,1,1,0,0,5.7,2.2,9.2,15.4,0.0,0,Step 4: KYC Document Upload,Technical error,21.16,0,0.0,0,0
PROS-06963,2024-05-04,Paid Social,France,25-34,Desktop,Current Account,1,1,1,1,1,1,5.8,2.8,13.8,37.5,2.6,1,Step 6: First Transaction,Completed,113.48,13,5864.13,0,8
PROS-06964,2024-01-22,Affiliate,France,35-44,Tablet,Business Account,1,1,1,0,0,0,9.4,4.2,11.7,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,62.26,0,0.0,0,0
PROS-06965,2024-07-22,Direct,Belgium,18-24,Desktop,Business Account,1,1,1,1,0,0,3.8,1.5,2.1,2.3,0.0,0,Step 4: KYC Document Upload,Unknown,20.56,0,0.0,0,0
PROS-06966,2024-07-26,Referral Program,Germany,35-44,Mobile,Current Account,1,1,1,1,1,1,6.0,1.3,3.7,13.2,1.3,1,Step 6: First Transaction,Completed,22.64,15,685.94,0,7
PROS-06967,2024-07-09,Branch Walk-in,Netherlands,18-24,Mobile,Savings Account,1,1,1,1,1,1,1.5,2.1,4.2,5.6,2.8,1,Step 6: First Transaction,Completed,175.63,12,330.58,0,5
PROS-06968,2024-06-03,Organic Search,Belgium,35-44,Mobile,Business Account,1,0,0,0,0,0,14.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,40.51,0,0.0,0,0
PROS-06969,2024-05-19,Organic Search,Spain,45-54,Mobile,Investment Account,1,1,1,0,0,0,2.5,15.0,2.3,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,33.07,0,0.0,0,0
PROS-06970,2024-08-16,Direct,Spain,25-34,Mobile,Savings Account,1,1,1,1,1,1,4.6,4.2,4.1,15.8,3.0,1,Step 6: First Transaction,Completed,18.25,8,1151.96,1,10
PROS-06971,2024-05-02,Paid Social,Germany,45-54,Mobile,Savings Account,1,1,1,0,0,0,3.5,4.8,6.1,0.0,0.0,0,Step 3: Personal Details Form,Form too long,76.8,0,0.0,0,0
PROS-06972,2024-12-01,Organic Search,Belgium,45-54,Mobile,Savings Account,1,0,0,0,0,0,4.7,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,48.2,0,0.0,0,0
PROS-06973,2024-03-04,Organic Search,Netherlands,35-44,Mobile,Savings Account,1,1,1,1,1,0,8.9,6.8,9.5,18.7,2.1,0,Step 5: Identity Verification,Session timeout,51.08,0,0.0,0,0
PROS-06974,2024-07-22,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,0,0,0,0,3.3,2.9,0.0,0.0,0.0,0,Step 2: Account Type Selection,Missing document,47.66,0,0.0,0,0
PROS-06975,2024-01-20,Referral Program,Germany,35-44,Mobile,Business Account,1,1,1,1,1,1,23.3,5.2,11.9,6.2,2.6,1,Step 6: First Transaction,Completed,22.06,17,699.53,0,2
PROS-06976,2024-06-04,Direct,Germany,45-54,Mobile,Current Account,1,1,0,0,0,0,3.1,14.2,0.0,0.0,0.0,0,Step 2: Account Type Selection,Missing document,20.56,0,0.0,0,0
PROS-06977,2024-06-15,Organic Search,Spain,35-44,Desktop,Savings Account,1,1,1,0,0,0,2.0,5.1,3.9,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,42.66,0,0.0,0,0
PROS-06978,2024-10-07,Direct,Netherlands,25-34,Desktop,Current Account,1,1,1,1,1,1,1.9,3.2,5.8,12.5,2.7,1,Step 6: First Transaction,Completed,22.14,18,416.71,0,8
PROS-06979,2024-08-10,Affiliate,Germany,35-44,Mobile,Current Account,1,1,1,1,1,1,4.5,6.1,10.2,31.6,1.6,1,Step 6: First Transaction,Completed,86.06,17,2697.19,0,7
PROS-06980,2024-06-02,Organic Search,Spain,25-34,Mobile,Current Account,1,1,1,1,0,0,2.5,3.1,4.3,30.3,0.0,0,Step 4: KYC Document Upload,Changed mind,57.19,0,0.0,0,0
PROS-06981,2024-05-15,Paid Social,Germany,18-24,Mobile,Business Account,1,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,74.65,0,0.0,0,0
PROS-06982,2024-08-11,Referral Program,Germany,18-24,Mobile,Current Account,1,1,1,0,0,0,1.0,2.8,4.9,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,20.69,0,0.0,0,0
PROS-06983,2024-10-09,Affiliate,Belgium,35-44,Desktop,Savings Account,1,1,1,1,1,0,22.8,2.5,4.5,5.1,2.2,0,Step 5: Identity Verification,Technical error,45.22,0,0.0,0,0
PROS-06984,2024-07-23,Organic Search,Germany,25-34,Desktop,Current Account,1,1,1,1,1,1,10.1,4.4,13.6,2.6,1.0,1,Step 6: First Transaction,Completed,60.77,20,2928.36,0,10
PROS-06985,2024-02-01,Direct,Spain,25-34,Mobile,Savings Account,1,1,1,1,1,0,3.6,2.7,10.0,11.5,1.9,0,Step 5: Identity Verification,Technical error,14.49,0,0.0,0,0
PROS-06986,2024-03-20,Paid Social,Germany,45-54,Mobile,Current Account,1,1,1,0,0,0,3.3,3.6,10.3,0.0,0.0,0,Step 3: Personal Details Form,Session timeout,55.47,0,0.0,0,0
PROS-06987,2024-01-27,Organic Search,France,25-34,Mobile,Current Account,1,1,1,1,1,0,1.1,2.4,11.8,11.6,1.5,0,Step 5: Identity Verification,Unknown,30.39,0,0.0,0,0
PROS-06988,2024-09-14,Organic Search,France,45-54,Mobile,Investment Account,1,0,0,0,0,0,5.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,38.2,0,0.0,0,0
PROS-06989,2024-05-01,Direct,Germany,35-44,Mobile,Current Account,1,0,0,0,0,0,2.7,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,14.13,0,0.0,0,0
PROS-06990,2024-11-22,Referral Program,Netherlands,35-44,Mobile,Current Account,1,1,1,0,0,0,1.2,5.7,10.0,0.0,0.0,0,Step 3: Personal Details Form,Form too long,23.45,0,0.0,0,0
PROS-06991,2024-11-10,Referral Program,Germany,45-54,Mobile,Current Account,1,1,1,0,0,0,8.9,9.1,2.2,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,28.33,0,0.0,0,0
PROS-06992,2024-03-09,Direct,Netherlands,25-34,Desktop,Savings Account,1,0,0,0,0,0,2.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,23.49,0,0.0,0,0
PROS-06993,2024-09-03,Affiliate,Germany,25-34,Mobile,Business Account,1,1,0,0,0,0,6.2,2.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,60.33,0,0.0,0,0
PROS-06994,2024-02-28,Referral Program,Spain,18-24,Mobile,Investment Account,1,1,1,0,0,0,2.5,4.9,15.9,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,25.33,0,0.0,0,0
PROS-06995,2024-04-09,Paid Social,Netherlands,35-44,Mobile,Investment Account,1,1,0,0,0,0,14.1,4.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,KYC document rejected,100.03,0,0.0,0,0
PROS-06996,2024-12-28,Affiliate,Germany,35-44,Desktop,Current Account,1,1,1,0,0,0,2.0,3.1,6.2,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,55.56,0,0.0,0,0
PROS-06997,2024-06-21,Affiliate,France,25-34,Mobile,Savings Account,1,0,0,0,0,0,6.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,72.89,0,0.0,0,0
PROS-06998,2024-09-23,Direct,Netherlands,25-34,Tablet,Current Account,1,0,0,0,0,0,6.7,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,22.86,0,0.0,0,0
PROS-06999,2024-09-22,Direct,France,25-34,Mobile,Current Account,1,1,1,0,0,0,5.5,0.7,2.7,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,12.51,0,0.0,0,0
PROS-07000,2024-10-23,Organic Search,Spain,25-34,Desktop,Savings Account,1,1,1,1,1,1,2.0,5.1,24.7,7.2,3.5,1,Step 6: First Transaction,Completed,32.21,10,2238.81,0,9
PROS-07001,2024-08-25,Paid Social,Netherlands,18-24,Mobile,Business Account,1,0,0,0,0,0,2.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,81.54,0,0.0,0,0
PROS-07002,2024-03-08,Branch Walk-in,France,45-54,Mobile,Current Account,1,1,1,0,0,0,12.5,2.6,2.7,0.0,0.0,0,Step 3: Personal Details Form,Form too long,182.31,0,0.0,0,0
PROS-07003,2024-12-05,Organic Search,Germany,25-34,Desktop,Current Account,1,1,0,0,0,0,6.2,2.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,44.69,0,0.0,0,0
PROS-07004,2024-12-21,Paid Social,Netherlands,35-44,Mobile,Current Account,1,1,1,0,0,0,2.3,1.2,6.4,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,87.32,0,0.0,0,0
PROS-07005,2024-04-29,Affiliate,Netherlands,55+,Mobile,Savings Account,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,51.21,0,0.0,0,0
PROS-07006,2024-05-11,Branch Walk-in,Spain,55+,Mobile,Current Account,1,1,1,1,1,1,2.6,3.1,1.7,18.8,2.7,1,Step 6: First Transaction,Completed,200.0,11,5849.35,0,7
PROS-07007,2024-12-21,Referral Program,Germany,25-34,Mobile,Investment Account,1,1,1,1,0,0,1.2,6.1,15.0,9.7,0.0,0,Step 4: KYC Document Upload,Session timeout,22.22,0,0.0,0,0
PROS-07008,2024-08-31,Organic Search,Germany,25-34,Mobile,Business Account,1,1,0,0,0,0,3.1,6.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Unknown,36.25,0,0.0,0,0
PROS-07009,2024-12-02,Paid Social,Spain,18-24,Tablet,Current Account,1,1,0,0,0,0,2.5,1.2,0.0,0.0,0.0,0,Step 2: Account Type Selection,Competitor offer,95.13,0,0.0,0,0
PROS-07010,2024-06-20,Affiliate,Netherlands,18-24,Desktop,Investment Account,1,1,1,0,0,0,6.5,1.9,15.5,0.0,0.0,0,Step 3: Personal Details Form,Technical error,45.86,0,0.0,0,0
PROS-07011,2024-01-20,Direct,France,35-44,Tablet,Current Account,1,1,0,0,0,0,5.5,2.6,0.0,0.0,0.0,0,Step 2: Account Type Selection,Missing document,17.68,0,0.0,0,0
PROS-07012,2024-05-30,Affiliate,Spain,55+,Mobile,Current Account,1,1,0,0,0,0,8.5,3.6,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,39.99,0,0.0,0,0
PROS-07013,2024-10-22,Branch Walk-in,Belgium,25-34,Mobile,Current Account,1,1,0,0,0,0,4.6,13.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,194.86,0,0.0,0,0
PROS-07014,2024-07-18,Referral Program,Belgium,35-44,Mobile,Savings Account,1,1,1,0,0,0,2.5,1.9,13.9,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,22.83,0,0.0,0,0
PROS-07015,2024-07-03,Referral Program,Germany,25-34,Mobile,Savings Account,1,0,0,0,0,0,5.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,26.8,0,0.0,0,0
PROS-07016,2024-06-21,Paid Social,Netherlands,35-44,Desktop,Business Account,1,0,0,0,0,0,3.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,77.99,0,0.0,0,0
PROS-07017,2024-06-18,Direct,Germany,25-34,Mobile,Current Account,1,1,1,1,0,0,8.4,2.4,6.9,40.0,0.0,0,Step 4: KYC Document Upload,Form too long,23.71,0,0.0,0,0
PROS-07018,2024-06-13,Direct,Spain,35-44,Tablet,Current Account,1,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,19.39,0,0.0,0,0
PROS-07019,2024-04-29,Direct,Netherlands,25-34,Desktop,Current Account,1,1,1,1,1,1,3.4,4.9,9.9,5.0,2.6,1,Step 6: First Transaction,Completed,20.39,14,4878.63,0,4
PROS-07020,2024-06-05,Organic Search,Spain,25-34,Mobile,Current Account,1,1,1,0,0,0,8.4,2.4,5.6,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,50.31,0,0.0,0,0
PROS-07021,2024-01-17,Referral Program,Netherlands,25-34,Mobile,Current Account,1,1,1,1,1,1,9.1,2.1,2.5,8.3,4.4,1,Step 6: First Transaction,Completed,20.41,11,4021.72,1,8
PROS-07022,2024-03-26,Organic Search,Spain,25-34,Mobile,Current Account,1,1,1,0,0,0,8.6,2.0,21.2,0.0,0.0,0,Step 3: Personal Details Form,Technical error,47.03,0,0.0,0,0
PROS-07023,2024-01-28,Organic Search,Netherlands,45-54,Mobile,Savings Account,1,1,1,0,0,0,1.6,1.5,15.3,0.0,0.0,0,Step 3: Personal Details Form,Missing document,38.58,0,0.0,0,0
PROS-07024,2024-10-28,Organic Search,Germany,45-54,Mobile,Current Account,1,1,1,0,0,0,1.8,3.1,9.6,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,39.55,0,0.0,0,0
PROS-07025,2024-05-12,Referral Program,Netherlands,25-34,Desktop,Current Account,1,1,1,1,1,1,3.0,2.0,8.6,2.7,4.6,1,Step 6: First Transaction,Completed,20.68,11,185.42,0,8
PROS-07026,2024-09-10,Referral Program,Netherlands,45-54,Desktop,Current Account,1,1,0,0,0,0,1.1,1.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,26.53,0,0.0,0,0
PROS-07027,2024-05-25,Organic Search,Belgium,25-34,Mobile,Current Account,1,1,1,0,0,0,3.2,3.0,6.3,0.0,0.0,0,Step 3: Personal Details Form,Form too long,49.84,0,0.0,0,0
PROS-07028,2024-12-10,Affiliate,France,55+,Mobile,Savings Account,1,1,1,1,0,0,4.3,4.0,15.8,21.9,0.0,0,Step 4: KYC Document Upload,Session timeout,68.05,0,0.0,0,0
PROS-07029,2024-07-31,Branch Walk-in,Germany,18-24,Mobile,Current Account,1,1,1,0,0,0,14.1,4.4,4.0,0.0,0.0,0,Step 3: Personal Details Form,Session timeout,160.33,0,0.0,0,0
PROS-07030,2024-05-28,Branch Walk-in,Germany,45-54,Mobile,Business Account,1,1,1,1,1,1,16.5,3.1,22.6,37.8,5.0,1,Step 6: First Transaction,Completed,156.08,19,280.3,0,5
PROS-07031,2024-05-05,Branch Walk-in,Spain,25-34,Mobile,Current Account,1,1,1,1,1,1,3.2,3.3,25.0,5.2,1.9,1,Step 6: First Transaction,Completed,179.34,9,700.02,0,10
PROS-07032,2024-02-22,Organic Search,Netherlands,18-24,Mobile,Savings Account,1,1,1,0,0,0,6.8,2.9,13.4,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,48.41,0,0.0,0,0
PROS-07033,2024-12-24,Branch Walk-in,Germany,55+,Tablet,Savings Account,1,1,1,0,0,0,16.1,6.8,25.0,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,172.22,0,0.0,0,0
PROS-07034,2024-05-08,Direct,Belgium,18-24,Mobile,Current Account,1,1,1,1,1,1,2.8,0.7,6.2,5.7,2.6,1,Step 6: First Transaction,Completed,21.91,13,207.34,0,7
PROS-07035,2024-10-19,Affiliate,France,18-24,Tablet,Current Account,1,1,1,1,1,0,8.2,1.2,9.4,20.1,2.8,0,Step 5: Identity Verification,Form too long,71.63,0,0.0,0,0
PROS-07036,2024-08-18,Branch Walk-in,Spain,45-54,Desktop,Current Account,1,1,1,0,0,0,8.7,2.8,6.7,0.0,0.0,0,Step 3: Personal Details Form,Form too long,200.0,0,0.0,0,0
PROS-07037,2024-05-08,Paid Social,Netherlands,55+,Desktop,Current Account,1,0,0,0,0,0,7.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,106.99,0,0.0,0,0
PROS-07038,2024-11-02,Paid Social,Netherlands,35-44,Mobile,Business Account,1,1,0,0,0,0,4.6,2.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,65.94,0,0.0,0,0
PROS-07039,2024-01-23,Organic Search,France,45-54,Mobile,Investment Account,1,1,1,0,0,0,3.2,4.0,18.0,0.0,0.0,0,Step 3: Personal Details Form,Technical error,45.63,0,0.0,0,0
PROS-07040,2024-09-08,Organic Search,Germany,18-24,Desktop,Current Account,1,1,1,1,1,0,6.2,4.2,8.1,7.9,2.1,0,Step 5: Identity Verification,Competitor offer,55.25,0,0.0,0,0
PROS-07041,2024-01-19,Branch Walk-in,Spain,35-44,Mobile,Investment Account,1,1,1,0,0,0,10.2,8.4,6.9,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,187.64,0,0.0,0,0
PROS-07042,2024-09-12,Direct,Netherlands,45-54,Desktop,Savings Account,1,1,1,1,0,0,3.2,2.9,13.4,17.9,0.0,0,Step 4: KYC Document Upload,Unknown,24.69,0,0.0,0,0
PROS-07043,2024-11-17,Direct,Netherlands,18-24,Desktop,Business Account,1,1,1,1,0,0,4.8,2.5,1.9,5.2,0.0,0,Step 4: KYC Document Upload,Form too long,19.63,0,0.0,0,0
PROS-07044,2024-10-08,Referral Program,Netherlands,35-44,Mobile,Current Account,1,1,1,1,1,1,2.8,4.3,12.5,3.5,2.2,1,Step 6: First Transaction,Completed,17.14,12,3082.85,0,6
PROS-07045,2024-07-29,Organic Search,Netherlands,35-44,Mobile,Current Account,1,1,1,1,1,1,5.7,6.6,12.4,5.7,3.4,1,Step 6: First Transaction,Completed,48.14,15,607.25,0,10
PROS-07046,2024-05-17,Affiliate,Netherlands,55+,Desktop,Current Account,1,1,1,0,0,0,6.0,2.1,9.1,0.0,0.0,0,Step 3: Personal Details Form,Form too long,60.85,0,0.0,0,0
PROS-07047,2024-09-04,Direct,Spain,18-24,Mobile,Current Account,1,1,1,0,0,0,4.0,5.2,8.1,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,22.29,0,0.0,0,0
PROS-07048,2024-10-23,Direct,Germany,35-44,Mobile,Business Account,1,1,1,1,1,1,1.1,2.3,18.6,6.4,2.9,1,Step 6: First Transaction,Completed,16.84,20,4268.87,0,8
